Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CsFG,CsFG+,CsBR,CsTS,CsDZ,CsGR,CsVCFG,CsMIFG,CsSQ,CsVCTS,CsFU,CsRA,CsSN,CsNA,CsBCFG,CsTSRA,CsHZ
1,2013-10-31,64,46,55.0,9.0,56,57.0,10.0,0.0,623.0,1647.0,RA BR,0.0,,0.0,1.04,28.69,29.45,9.4,24,11.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2013-10-31,65,47,56.0,,56,57.0,9.0,0.0,,,RA BR,,,,2.03,28.77,29.47,9.5,23,11.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-01,49,42,46.0,-7.0,38,42.0,19.0,0.0,448.0,1849.0,RA DZ BR,0.0,,0.0,0.09,29.02,29.74,13.5,24,13.4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-01,50,43,47.0,,42,44.0,18.0,0.0,,,RA DZ,,,,0.09,29.1,29.76,14.1,24,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-02,53,46,50.0,-4.0,39,45.0,15.0,0.0,447.0,1850.0,NA,0.0,,0.0,0.0,29.03,29.77,10.2,24,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-02,80,47,63.5,,43,47.0,15.0,0.0,,,RA,,,,0.04,29.1,29.79,10.7,23,11.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-03,67,46,57.0,3.0,37,48.0,8.0,0.0,446.0,1851.0,NA,0.0,,0.0,0.0,29.07,29.77,13.8,28,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-03,68,49,59.0,,39,49.0,6.0,0.0,,,NA,,,,0.0,29.13,29.77,13.3,28,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-04,58,44,51.0,-3.0,29,41.0,14.0,0.0,444.0,1852.0,NA,0.0,,0.0,0.0,29.31,30.01,4.8,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-04,61,47,54.0,,31,43.0,11.0,0.0,,,NA,,,,0.0,29.37,30.01,5.6,4,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-05,55,43,49.0,-6.0,34,42.0,16.0,0.0,443.0,1853.0,RA,0.0,,0.0,0.05,29.26,29.98,12.6,5,13.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-05,59,45,52.0,,36,44.0,13.0,0.0,,,RA,,,,0.01,29.31,29.98,12.5,5,13.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-06,63,41,52.0,-3.0,34,45.0,13.0,0.0,442.0,1855.0,NA,0.0,,0.0,0.0,29.21,29.95,12.6,7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-06,63,45,54.0,,38,47.0,11.0,0.0,,,NA,,,,0.0,29.26,29.94,12.9,7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-07,78,48,63.0,8.0,42,50.0,2.0,0.0,441.0,1856.0,NA,0.0,,0.0,0.0,29.1,29.82,7.5,8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-07,80,52,66.0,,47,55.0,0.0,1.0,,,RA,,,,0.0,29.15,29.81,6.3,10,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-08,89,51,70.0,14.0,55,63.0,0.0,5.0,439.0,1857.0,RA,0.0,,0.0,0.1,29.08,29.8,13.7,21,14.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-08,93,68,81.0,,58,66.0,0.0,16.0,,,NA,,,,0.0,29.15,29.79,13.8,20,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-09,73,54,64.0,8.0,52,58.0,1.0,0.0,438.0,1858.0,RA BR,0.0,,0.0,1.03,29.03,29.74,13.2,24,16.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-09,76,57,67.0,,56,61.0,0.0,2.0,,,TSRA RA BR,,,,1.43,29.1,29.73,12.4,23,15.3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2014-05-10,77,47,62.0,6.0,42,52.0,3.0,0.0,437.0,1859.0,NA,0.0,,0.0,0.0,29.19,29.91,2.9,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-10,77,52,65.0,,44,54.0,0.0,0.0,,,NA,,,,0.0,29.26,29.9,3.1,20,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-11,81,52,67.0,10.0,53,59.0,0.0,2.0,436.0,1860.0,NA,0.0,,0.0,0.12,29.19,29.91,7.6,16,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-11,85,63,74.0,,55,61.0,0.0,9.0,,,TSRA,,,,0.41,29.26,29.9,7.8,17,10.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2014-05-12,84,64,74.0,17.0,64,67.0,0.0,9.0,435.0,1901.0,TS TSRA BR,0.0,,0.0,2.09,29.13,29.85,6.6,19,12.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2014-05-12,86,65,76.0,,67,70.0,0.0,11.0,,,TS RA BR,,,,0.03,29.2,29.84,11.1,19,12.5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-13,67,52,60.0,2.0,53,56.0,5.0,0.0,434.0,1902.0,RA BR,0.0,,0.0,0.12,29.29,29.98,9.5,26,12.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-13,70,54,62.0,,55,58.0,3.0,0.0,,,RA,,,,0.14,29.35,29.97,8.1,25,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-14,56,44,50.0,-8.0,39,46.0,15.0,0.0,433.0,1903.0,RA BR,0.0,,0.0,0.02,29.36,30.09,10.9,2,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-14,57,44,51.0,,41,48.0,14.0,0.0,,,RA BR,,,,0.06,29.41,30.08,11.4,1,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-15,55,40,48.0,-10.0,35,41.0,17.0,0.0,432.0,1904.0,RA,0.0,,0.0,0.19,29.26,30.0,10.3,1,13.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-15,57,42,50.0,,38,43.0,15.0,0.0,,,RA BR,,,,0.26,29.32,30.0,9.2,1,13.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-16,46,37,42.0,-17.0,34,38.0,23.0,0.0,431.0,1905.0,RA DZ,0.0,,0.0,0.1,29.33,30.05,4.9,6,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-16,45,41,43.0,,37,40.0,22.0,0.0,,,RA,,,,0.08,29.39,30.06,6.6,5,9.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-17,60,39,50.0,-9.0,33,42.0,15.0,0.0,430.0,1906.0,BR,0.0,,0.0,0.0,29.4,30.12,7.7,26,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014-05-17,61,41,51.0,,34,44.0,14.0,0.0,,,BR,,,,0.0,29.47,30.14,7.6,24,8.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014-05-18,69,47,58.0,-2.0,37,48.0,7.0,0.0,429.0,1907.0,NA,0.0,,0.0,0.0,29.47,30.19,9.8,22,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-18,70,48,59.0,,38,49.0,6.0,0.0,,,NA,,,,0.0,29.54,30.2,8.5,21,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-19,69,45,57.0,-3.0,40,50.0,8.0,0.0,428.0,1908.0,RA,0.0,,0.0,0.0,29.34,30.1,12.7,16,13.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-19,71,53,62.0,,40,52.0,3.0,0.0,,,RA,,,,0.0,29.41,30.1,11.3,16,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-20,85,62,74.0,13.0,58,63.0,0.0,9.0,427.0,1909.0,TS TSRA RA BR,0.0,,0.0,0.82,29.12,29.86,9.9,20,11.1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2014-05-20,87,63,75.0,,60,65.0,0.0,10.0,,,TS TSRA BR,,,,0.64,29.19,29.85,10.5,20,11.9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2014-05-21,86,63,75.0,14.0,55,63.0,0.0,10.0,426.0,1910.0,RA BR HZ,0.0,,0.0,0.01,29.16,29.86,4.4,31,7.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,2014-05-21,89,68,79.0,,58,66.0,0.0,14.0,,,HZ,,,,0.01,29.21,29.84,4.8,30,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2014-05-22,70,53,62.0,1.0,47,54.0,3.0,0.0,425.0,1911.0,NA,0.0,,0.0,0.0,29.36,30.06,4.0,5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-22,69,54,62.0,,50,56.0,3.0,0.0,,,NA,,,,0.0,29.42,30.05,5.4,5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-23,69,48,59.0,-2.0,43,51.0,6.0,0.0,425.0,1912.0,NA,0.0,,0.0,0.0,29.47,30.18,6.2,5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-23,68,51,60.0,,46,52.0,5.0,0.0,,,NA,,,,0.0,29.52,30.17,5.1,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-24,74,47,61.0,-1.0,42,52.0,4.0,0.0,424.0,1913.0,NA,0.0,,0.0,0.0,29.44,30.18,3.9,6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-24,74,50,62.0,,45,53.0,3.0,0.0,,,NA,,,,0.0,29.5,30.17,3.2,7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-25,83,50,67.0,5.0,46,56.0,0.0,2.0,423.0,1914.0,NA,0.0,,0.0,0.0,29.35,30.08,2.3,15,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-25,85,54,70.0,,49,58.0,0.0,5.0,,,NA,,,,0.0,29.41,30.08,1.7,15,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-26,87,61,74.0,12.0,59,65.0,0.0,9.0,422.0,1915.0,NA,0.0,,0.0,0.0,29.25,29.98,5.9,21,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-26,90,67,79.0,,62,67.0,0.0,14.0,,,TS,,,,0.08,29.31,29.97,6.3,21,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014-05-27,85,58,72.0,10.0,61,65.0,0.0,7.0,422.0,1916.0,RA BR,0.0,,0.0,0.21,29.21,29.91,5.3,25,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-27,85,61,73.0,,65,68.0,0.0,8.0,,,RA BR,,,,0.5,29.26,29.9,5.3,24,9.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-05-28,71,56,64.0,1.0,49,55.0,1.0,0.0,421.0,1916.0,RA BR,0.0,,0.0,0.03,29.29,30.0,9.1,4,9.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-05-28,73,58,66.0,,54,59.0,0.0,1.0,,,RA BR HZ,,,,0.68,29.35,29.99,8.3,4,9.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2014-05-29,76,54,65.0,1.0,51,57.0,0.0,0.0,421.0,1917.0,NA,0.0,,0.0,0.0,29.38,30.09,8.4,5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-29,77,57,67.0,,55,59.0,0.0,2.0,,,NA,,,,0.0,29.42,30.07,8.8,4,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-30,79,53,66.0,2.0,49,57.0,0.0,1.0,420.0,1918.0,NA,0.0,,0.0,0.0,29.44,30.15,6.1,6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-30,79,57,68.0,,53,59.0,0.0,3.0,,,NA,,,,0.0,29.49,30.13,7.1,7,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-05-31,88,54,71.0,7.0,50,59.0,0.0,6.0,420.0,1919.0,NA,0.0,,0.0,0.0,29.39,30.12,5.8,12,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-05-31,89,60,75.0,,53,62.0,0.0,10.0,,,NA,,,,0.0,29.45,30.1,5.1,11,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-01,90,63,77.0,13.0,59,66.0,0.0,12.0,419.0,1920.0,NA,0.0,,0.0,0.0,29.24,29.96,12.9,18,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-01,92,69,81.0,,60,68.0,0.0,16.0,,,NA,,,,0.0,29.31,29.95,12.0,18,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-02,83,68,76.0,12.0,62,67.0,0.0,11.0,419.0,1920.0,RA,0.0,,0.0,0.14,29.11,29.83,13.2,22,14.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-02,85,69,77.0,,65,70.0,0.0,12.0,,,NA,,,,0.2,29.18,29.82,13.4,22,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-03,81,66,74.0,10.0,50,60.0,0.0,9.0,418.0,1921.0,NA,0.0,,0.0,0.0,29.18,29.89,7.2,28,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-03,82,70,76.0,,53,62.0,0.0,11.0,,,NA,,,,0.0,29.24,29.88,3.7,29,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-04,70,55,63.0,-1.0,53,57.0,2.0,0.0,418.0,1922.0,RA BR,0.0,,0.0,0.19,29.13,29.85,7.8,6,9.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-04,72,58,65.0,,56,59.0,0.0,0.0,,,RA BR,,,,0.12,29.18,29.84,8.5,6,10.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-05,76,52,64.0,-1.0,42,53.0,1.0,0.0,417.0,1923.0,NA,0.0,,0.0,0.0,29.23,29.95,5.0,6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-05,75,56,66.0,,44,55.0,0.0,1.0,,,NA,,,,0.0,29.29,29.94,6.5,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-06,81,49,65.0,-1.0,40,54.0,0.0,0.0,417.0,1923.0,NA,0.0,,0.0,0.0,29.26,29.98,3.9,11,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-06,82,54,68.0,,42,55.0,0.0,3.0,,,NA,,,,0.0,29.32,29.97,4.8,9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-07,84,57,71.0,5.0,50,59.0,0.0,6.0,417.0,1924.0,RA,0.0,,0.0,0.08,29.18,29.91,3.3,9,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-07,85,62,74.0,,51,60.0,0.0,9.0,,,RA,,,,0.12,29.23,29.89,4.2,10,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-08,72,54,63.0,-3.0,44,53.0,2.0,0.0,417.0,1925.0,RA,0.0,,0.0,0.23,29.28,29.98,13.9,2,14.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-08,70,55,63.0,,48,55.0,2.0,0.0,,,RA BR,,,,0.21,29.33,29.97,15.4,1,15.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-09,78,55,67.0,1.0,48,55.0,0.0,2.0,416.0,1925.0,NA,0.0,,0.0,0.0,29.24,29.96,7.7,4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-09,79,56,68.0,,52,58.0,0.0,3.0,,,NA,,,,0.0,29.29,29.94,6.3,4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-10,66,56,61.0,-6.0,51,55.0,4.0,0.0,416.0,1926.0,RA BR,0.0,,0.0,1.26,29.12,29.87,10.0,3,10.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-10,70,59,65.0,,56,59.0,0.0,0.0,,,RA DZ BR,,,,0.45,29.17,29.85,8.3,3,9.1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-11,67,57,62.0,-5.0,55,58.0,3.0,0.0,416.0,1926.0,RA DZ BR,0.0,,0.0,0.52,29.0,29.71,6.4,34,7.4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-11,69,62,66.0,,60,62.0,0.0,1.0,,,RA DZ BR HZ,,,,0.03,29.05,29.7,2.2,36,5.8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,2014-06-12,79,58,69.0,1.0,56,62.0,0.0,4.0,416.0,1927.0,DZ BR,0.0,,0.0,0.0,29.08,29.78,8.6,27,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2014-06-12,82,63,73.0,,59,64.0,0.0,8.0,,,DZ BR,,,,0.01,29.13,29.77,8.9,26,9.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2014-06-13,75,55,65.0,-3.0,41,52.0,0.0,0.0,416.0,1927.0,NA,0.0,,0.0,0.0,29.26,29.96,6.4,31,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-13,75,57,66.0,,45,55.0,0.0,1.0,,,NA,,,,0.0,29.32,29.95,3.4,34,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-14,79,52,66.0,-2.0,43,55.0,0.0,1.0,416.0,1928.0,NA,0.0,,0.0,0.0,29.31,30.03,7.8,17,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-14,80,57,69.0,,43,56.0,0.0,4.0,,,NA,,,,0.0,29.37,30.02,7.5,17,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-15,84,60,72.0,4.0,55,63.0,0.0,7.0,416.0,1928.0,NA,0.0,,0.0,0.0,29.17,29.89,14.3,19,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-15,86,64,75.0,,58,65.0,0.0,10.0,,,NA,,,,0.0,29.24,29.89,13.4,19,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-16,88,67,78.0,9.0,61,67.0,0.0,13.0,416.0,1929.0,NA,0.0,,0.0,0.0,29.24,29.97,7.4,21,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-16,90,69,80.0,,64,70.0,0.0,15.0,,,NA,,,,0.0,29.31,29.96,7.1,21,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-17,91,77,84.0,15.0,64,70.0,0.0,19.0,416.0,1929.0,RA,0.0,,0.0,0.0,29.15,29.86,9.1,22,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-17,93,79,86.0,,68,74.0,0.0,21.0,,,NA,,,,0.0,29.22,29.85,11.5,21,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-18,82,61,72.0,2.0,63,66.0,0.0,7.0,416.0,1929.0,TS TSRA BR HZ,0.0,,0.0,0.65,29.24,29.93,2.0,23,10.2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2,2014-06-18,85,63,74.0,,67,70.0,0.0,9.0,,,TS TSRA RA BR,,,,0.8,29.29,29.92,3.3,23,10.6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2014-06-19,79,59,69.0,-1.0,61,64.0,0.0,4.0,416.0,1930.0,TSRA FG+ BR HZ,0.0,,0.0,0.32,29.33,30.04,6.0,7,8.2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2,2014-06-19,82,60,71.0,,66,68.0,0.0,6.0,,,TSRA RA BR HZ,,,,0.39,29.39,30.03,5.4,6,7.6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1,2014-06-20,85,63,74.0,4.0,63,67.0,0.0,9.0,416.0,1930.0,BR HZ,0.0,,0.0,0.01,29.23,29.94,2.6,30,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2014-06-20,86,66,76.0,,67,70.0,0.0,11.0,,,RA BR VCFG,,,,0.03,29.28,29.93,2.6,29,8.8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2014-06-21,84,60,72.0,2.0,62,65.0,0.0,7.0,416.0,1930.0,RA BR,0.0,,0.0,1.28,29.21,29.92,0.7,17,7.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-21,85,63,74.0,,65,67.0,0.0,9.0,,,RA BR,,,,0.73,29.26,29.91,2.1,17,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-22,82,63,73.0,3.0,61,64.0,0.0,8.0,417.0,1931.0,FG+ BR HZ,0.0,,0.0,0.0,29.16,29.88,4.4,7,4.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2014-06-22,82,66,74.0,,64,67.0,0.0,9.0,,,BR,,,,0.0,29.23,29.87,4.8,8,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014-06-23,81,66,74.0,4.0,65,68.0,0.0,9.0,417.0,1931.0,RA BR,0.0,,0.0,0.05,29.11,29.83,2.9,22,5.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-23,84,69,77.0,,69,71.0,0.0,12.0,,,RA BR,,,,0.16,29.18,29.82,1.9,22,5.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-24,87,70,79.0,8.0,65,69.0,0.0,14.0,417.0,1931.0,TSRA RA,0.0,,0.0,0.41,29.15,29.85,0.8,36,4.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2014-06-24,85,70,78.0,,70,72.0,0.0,13.0,,,RA BR,,,,1.15,29.21,29.83,0.9,15,5.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-06-25,80,59,70.0,-1.0,58,61.0,0.0,5.0,417.0,1931.0,FG+ FG BR HZ,0.0,,0.0,0.0,29.28,29.98,6.8,4,7.3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2014-06-25,79,62,71.0,,63,65.0,0.0,6.0,,,BR HZ,,,,0.02,29.34,29.96,5.3,4,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2014-06-26,78,59,69.0,-2.0,57,61.0,0.0,4.0,418.0,1931.0,BR HZ,0.0,,0.0,0.0,29.34,30.04,6.2,5,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2014-06-26,77,60,69.0,,60,63.0,0.0,4.0,,,BR HZ,,,,0.0,29.38,30.03,5.5,6,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2014-06-27,88,59,74.0,3.0,62,67.0,0.0,9.0,418.0,1931.0,FG BR HZ,0.0,,0.0,0.0,29.28,30.0,7.9,16,9.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2014-06-27,91,62,77.0,,65,70.0,0.0,12.0,,,BR HZ,,,,0.0,29.34,29.98,7.2,16,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2014-06-28,87,71,79.0,8.0,67,70.0,0.0,14.0,419.0,1931.0,NA,0.0,,0.0,0.0,29.23,29.96,11.8,18,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2014-06-28,88,75,82.0,,70,73.0,0.0,17.0,,,TS TSRA,,,,0.16,29.31,29.95,11.1,17,11.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2014-06-29,85,69,77.0,6.0,67,71.0,0.0,12.0,419.0,1931.0,RA,0.0,,0.0,0.07,29.2,29.9,12.3,21,12.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-06-29,88,71,80.0,,70,73.0,0.0,15.0,,,NA,,,,0.04,29.26,29.89,12.4,21,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2014-06-30,87,67,77.0,5.0,67,70.0,0.0,12.0,419.0,1931.0,TS TSRA RA,0.0,,0.0,2.6,29.05,29.77,6.3,20,12.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2014-06-30,88,68,78.0,,71,73.0,0.0,13.0,,,TS TSRA RA BR,,,,2.06,29.1,29.75,9.0,19,12.7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2014-07-01,80,67,74.0,2.0,60,65.0,0.0,9.0,420.0,1931.0,RA,0.0,,0.0,0.0,29.02,29.72,12.3,24,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2014-07-01,84,68,76.0,,64,68.0,0.0,11.0,,,RA DZ BR,,,,0.04,29.08,29.71,14.9,24,14.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2014-07-02,70,56,63.0,-9.0,53,57.0,2.0,0.0,420.0,1931.0,RA DZ BR HZ,0.0,,0.0,0.12,29.23,29.92,5.3,30,9.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2,2014-07-02,74,58,66.0,,56,60.0,0.0,1.0,,,RA DZ BR HZ,,,,0.12,29.28,29.9,6.3,30,9.7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,2014-07-03,76,56,66.0,-6.0,48,56.0,0.0,1.0,421.0,1931.0,RA,0.0,,0.0,0.07,29.41,30.11,2.2,30,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
