id,pid,ms subclass,ms zoning,lot frontage,lot area,street,alley,lot shape,land contour,utilities,lot config,land slope,neighborhood,cond 1,cond 2,bldg type,house style,overall qc,overall cond,yr built,yr remod/add,roof style,roof matl,exter 1st,exter 2nd,mas vnr type,exter qc,exter cond,foundation,bsmt qc,bsmt cond,bsmt exposure,bsmtfin type 1,bsmtfin type 2,bsmt unf area,total bsmt area,heating,heating qc,central air,electrical,1st flr area,living area,bsmt full bath,bsmt half bath,full bath,half bath,bedroom abvgr,kitchen abvgr,kitchen qc,totrms abvgrd,functional,fireplaces,fireplace qc,garage type,garage yr blt,garage finish,garage cars,garage area,garage qc,garage cond,paved drive,pool qc,fence,misc feature,mo sold,yr sold,sale type,saleprice,log saleprice,age,total area
320,916455170,2-Story 1946 & Newer,RL,80.0,11316,Pave,NA,3,Lvl,3,Corner,2,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,6,1,193.0,817.0,GasA,9,Y,4,824,1894,1.0,0.0,2,1,4,1,7,8,7,1,7,3,2002.0,3,2.0,510.0,5,5,2,0,0,NA,2,2010,WD ,214900,12.277928082630602,8,3221.0
2461,528456200,1-Story 1946 & Newer All Styles,FV,72.0,8640,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,6,1,1254.0,1278.0,GasA,9,Y,4,1278,1278,0.0,0.0,2,0,2,1,7,5,7,0,0,5,2006.0,2,2.0,584.0,5,5,2,0,0,NA,10,2006,New,198600,12.19904803059321,0,3140.0
2449,528348010,2-Story 1946 & Newer,RL,93.0,12090,Pave,NA,3,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,1,1,1141.0,1141.0,GasA,7,Y,4,1165,2263,0.0,0.0,2,1,4,1,7,10,7,1,5,3,1998.0,3,2.0,420.0,5,5,2,0,0,NA,7,2006,WD ,258000,12.460714863903755,8,3824.0
817,906230020,Duplex - All Styles And Ages,RL,68.0,7939,Pave,NA,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,5,PConc,9,5,1,6,1,348.0,1168.0,GasA,9,Y,4,1168,2787,2.0,0.0,4,2,6,2,5,8,7,2,5,3,2000.0,3,4.0,820.0,5,5,2,0,0,NA,10,2009,WD ,269500,12.504323669331189,9,4775.0
1893,534403040,Split OR Multi-Level,RL,85.0,9350,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,7,5,4,2,5,452.0,1302.0,GasA,9,Y,4,1302,1302,0.0,1.0,2,0,3,1,7,7,6,0,0,5,1964.0,2,1.0,309.0,5,5,2,0,3,NA,10,2007,CWD,158000,11.970350312009105,43,2913.0
479,528240060,Split OR Multi-Level,RL,68.0,7750,Pave,NA,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,6,1,55.0,408.0,GasA,9,Y,4,779,1419,1.0,0.0,2,1,3,1,7,7,7,1,5,3,2002.0,3,2.0,527.0,5,5,2,0,0,NA,3,2009,WD ,184100,12.123234367221169,7,2354.0
1657,527357020,1-Story 1946 & Newer All Styles,RL,128.0,13001,Pave,NA,2,Lvl,3,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,2,5,4,1012.0,1625.0,GasA,5,Y,4,1220,1220,0.0,1.0,2,0,2,1,5,6,7,1,5,5,1971.0,1,2.0,944.0,5,5,2,0,0,NA,9,2007,WD ,170000,12.043553716032399,36,3789.0
937,909452050,Split OR Multi-Level,RL,68.0,13607,Pave,NA,2,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,7,CBlock,5,5,1,5,1,118.0,572.0,GasA,7,Y,4,1182,1982,1.0,0.0,2,1,3,1,5,6,7,1,5,3,1986.0,3,2.0,501.0,5,5,2,0,0,Shed,4,2009,WD ,208000,12.245293358683455,23,3055.0
879,907290210,1-Story PUD (Planned Unit Development) - 1946 & Newer,RM,68.0,4435,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,6,1,163.0,848.0,GasA,9,Y,4,848,848,1.0,0.0,1,0,1,1,7,4,7,0,0,5,2003.0,3,2.0,420.0,5,5,2,0,0,NA,5,2009,WD ,140000,11.84939770159144,6,2116.0
945,911370500,1-Story PUD (Planned Unit Development) - 1946 & Newer,RM,44.0,3843,Pave,NA,2,HLS,3,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,9,5,PConc,9,5,4,6,1,120.0,1596.0,GasA,9,Y,4,1648,1648,1.0,1.0,2,0,2,1,9,5,7,1,7,5,2007.0,3,2.0,482.0,5,5,2,0,0,NA,6,2009,New,230000,12.345834587905333,2,3726.0
1010,527183060,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,65.0,5950,Pave,NA,2,HLS,3,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,7,5,PConc,7,5,4,6,1,1018.0,1337.0,GasA,7,Y,4,1337,1337,1.0,0.0,2,0,2,1,7,5,7,1,5,5,1989.0,2,2.0,462.0,5,5,2,0,0,NA,4,2008,WD ,188500,12.146853285870202,19,3136.0
2861,909276070,1-1/2 Story Finished All Ages,RL,80.0,12400,Pave,NA,3,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,7,5,2,4,1,299.0,901.0,GasA,5,Y,4,1125,1717,0.0,0.0,1,1,2,1,5,7,7,1,7,5,1940.0,1,1.0,410.0,5,5,2,0,0,NA,2,2006,WD ,194000,12.175613438045465,66,3028.0
1245,535180120,1-Story 1946 & Newer All Styles,RL,75.0,10425,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,3,1,330.0,1104.0,GasA,7,Y,4,1104,1104,1.0,0.0,1,0,3,1,5,5,7,0,0,5,1956.0,2,1.0,384.0,5,5,2,0,0,NA,4,2008,WD ,133000,11.79810440720389,52,2592.0
854,907201220,1-Story 1946 & Newer All Styles,RL,68.0,16269,Pave,NA,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,5,BrkTil,7,5,3,6,1,282.0,907.0,GasA,5,Y,4,907,907,0.0,0.0,1,0,3,1,5,5,7,0,0,5,1978.0,1,1.0,343.0,5,5,2,0,3,NA,7,2009,WD ,140000,11.84939770159144,31,2157.0
1437,907181120,2-Story 1946 & Newer,RL,68.0,8998,Pave,NA,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,2,6,1,255.0,782.0,GasA,9,Y,4,782,1652,0.0,0.0,2,1,3,1,7,6,7,0,0,5,2000.0,2,2.0,532.0,5,5,2,0,0,NA,6,2008,WD ,207500,12.24288661865289,8,2966.0
586,534128190,2-Story 1946 & Newer,RL,80.0,10400,Pave,NA,3,Lvl,3,Inside,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,5,PConc,5,5,1,1,1,932.0,932.0,GasA,7,Y,4,1271,2640,0.0,0.0,2,1,5,1,7,8,7,1,5,5,1967.0,2,2.0,515.0,5,5,2,0,0,NA,5,2009,WD ,256900,12.456442183097975,42,4087.0
1947,535375130,1-1/2 Story Finished All Ages,RL,60.0,10134,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,1,1,735.0,735.0,GasA,7,Y,3,735,1034,0.0,0.0,1,0,2,1,5,5,7,0,0,1,1940.0,1,1.0,240.0,5,5,2,0,0,NA,7,2007,WD ,109000,11.59910316121128,67,2009.0
815,906226140,Duplex - All Styles And Ages,RL,64.0,7007,Pave,NA,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,5,5,Slab,0,0,0,0,0,0.0,0.0,GasA,5,Y,4,1513,1513,0.0,0.0,2,0,4,2,5,8,7,0,0,5,1979.0,1,2.0,400.0,5,5,2,0,0,NA,6,2009,WD ,113722,11.641512152666213,30,1913.0
831,906392110,1-Story 1946 & Newer All Styles,RL,78.0,11645,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,9,5,4,6,1,1474.0,1498.0,GasA,9,Y,4,1498,1498,0.0,0.0,2,0,3,1,7,7,7,1,7,5,2005.0,3,3.0,844.0,5,5,2,0,0,NA,3,2009,WD ,237000,12.375815420117268,4,3840.0
1919,535151110,1-Story 1946 & Newer All Styles,RL,60.0,8250,Pave,NA,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,5,1,765.0,1053.0,GasA,7,Y,4,1053,1053,1.0,0.0,1,0,3,1,7,6,7,0,0,6,1994.0,2,2.0,692.0,5,5,2,0,0,NA,7,2007,WD ,142100,11.864286314085192,44,2798.0
2306,526302030,1-Story 1946 & Newer All Styles,RL,68.0,11027,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,5,5,CBlock,5,5,1,4,3,171.0,1178.0,GasA,7,Y,4,1293,1293,1.0,0.0,2,0,2,1,5,5,7,0,0,5,1954.0,2,2.0,452.0,5,5,2,0,0,NA,5,2006,WD ,149900,11.917723684090689,52,2923.0
430,528108130,1-Story 1946 & Newer All Styles,RL,95.0,12350,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,9,5,PConc,9,5,3,6,1,788.0,2020.0,GasA,9,Y,4,2020,2020,1.0,0.0,2,0,3,1,9,7,7,1,7,5,2008.0,2,3.0,896.0,5,5,2,0,0,NA,5,2009,WD ,404000,12.909170156943286,1,4936.0
2618,535425080,2-Story 1946 & Newer,RL,68.0,18275,Pave,NA,2,HLS,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,5,5,CBlock,5,5,4,5,1,802.0,1438.0,GasA,5,Y,4,1900,2448,1.0,0.0,3,0,3,1,5,9,7,2,7,5,1962.0,2,2.0,441.0,5,5,2,0,0,NA,9,2006,WD ,277500,12.533576212168626,44,4327.0
245,906201030,2-Story 1946 & Newer,RL,77.0,9206,Pave,NA,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,7,5,CBlock,7,5,1,1,1,741.0,741.0,GasA,5,Y,4,977,1732,0.0,0.0,2,1,3,1,7,7,7,1,5,5,1985.0,3,2.0,476.0,5,5,2,0,0,NA,6,2010,WD ,178000,12.089538829274222,25,2949.0
462,528186180,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,48.0,6240,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,7,5,1,6,1,461.0,1324.0,GasA,9,Y,4,1324,1324,1.0,0.0,2,0,2,1,7,6,7,1,7,5,2006.0,3,2.0,550.0,5,5,2,0,0,NA,12,2009,WD ,254000,12.445089546000673,3,3198.0
182,902207130,1-Story 1945 & Older,RM,68.0,9656,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,5,3,BrkTil,3,3,1,1,1,678.0,678.0,GasA,5,N,4,832,832,0.0,0.0,1,0,2,1,5,5,7,1,7,1,1928.0,1,2.0,780.0,3,3,0,0,0,NA,6,2010,WD ,12789,9.45634070543332,87,2290.0
1625,527162090,1-Story 1946 & Newer All Styles,RL,63.0,7875,Pave,NA,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,PConc,7,7,1,1,1,1237.0,1237.0,GasA,7,Y,4,1253,1253,0.0,0.0,2,0,3,1,5,6,7,1,5,5,1995.0,3,2.0,402.0,5,5,2,0,0,NA,6,2007,WD ,176000,12.078239274020289,12,2892.0
2381,528106010,2-Story 1946 & Newer,RL,111.0,16259,Pave,NA,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5,5,PConc,9,7,3,1,1,1249.0,1249.0,GasA,9,Y,4,1249,2596,0.0,0.0,3,1,4,1,7,9,7,0,0,5,2006.0,2,3.0,840.0,5,5,2,0,0,NA,9,2006,New,342643,12.7444443677961,0,4685.0
1827,532378240,1-Story 1946 & Newer All Styles,RL,68.0,6173,Pave,NA,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,5,5,CBlock,5,5,1,6,1,277.0,876.0,GasA,5,Y,4,902,902,0.0,0.0,1,0,3,1,5,6,7,0,0,5,1967.0,1,1.0,288.0,5,5,2,0,3,NA,8,2007,WD ,125500,11.740061037553975,40,2066.0
1580,916402015,1-Story 1946 & Newer All Styles,RL,75.0,12890,Pave,NA,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5,5,CBlock,7,5,1,1,1,1495.0,1495.0,GasA,9,Y,4,1495,1495,0.0,0.0,2,0,3,1,5,8,7,1,5,5,1989.0,1,2.0,438.0,5,5,2,0,0,NA,7,2008,WD ,150000,11.918390573078392,19,3428.0
1803,528480180,1-Story 1946 & Newer All Styles,FV,84.0,10440,Pave,NA,3,Lvl,3,Corner,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,9,5,PConc,7,5,2,1,1,1574.0,1574.0,GasA,9,Y,4,1584,1584,0.0,0.0,2,0,2,1,9,6,7,1,7,5,2007.0,3,2.0,594.0,5,5,2,0,0,NA,5,2007,New,261329,12.473535428894305,0,3752.0
1132,531363060,1-Story 1946 & Newer All Styles,RL,63.0,7500,Pave,NA,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,5,PConc,7,5,1,6,1,400.0,1080.0,GasA,9,Y,4,1080,1080,1.0,0.0,1,0,3,1,7,6,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,NA,4,2008,WD ,141000,11.856515169360305,4,2160.0
1941,535353050,1-Story 1946 & Newer All Styles,RL,75.0,9532,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,5,5,CBlock,5,5,1,4,3,156.0,1105.0,GasA,7,Y,4,1647,1647,1.0,0.0,1,0,3,1,5,6,6,1,3,5,1953.0,3,1.0,280.0,5,5,2,5,4,NA,2,2007,WD ,153000,11.938193200374572,54,3032.0
1742,528228270,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,53.0,3922,Pave,NA,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,7,5,PConc,9,5,3,1,1,1258.0,1258.0,GasA,9,Y,4,1258,1258,0.0,0.0,2,0,2,1,7,6,7,1,7,5,2007.0,3,3.0,648.0,5,5,2,0,0,NA,6,2007,New,172500,12.058152515453552,1,3164.0
2026,903425280,2-Story 1945 & Older,RL,60.0,8730,Pave,NA,3,Lvl,3,Inside,2,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,5,5,1,1,1,698.0,698.0,GasA,9,Y,3,698,1396,0.0,0.0,1,0,3,1,5,7,7,0,0,1,2003.0,1,1.0,384.0,5,5,2,0,0,NA,7,2007,WD ,153575,11.941944326032129,92,2478.0
2245,911128020,1-Story 1945 & Older,C (all),60.0,6060,Pave,NA,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,7,5,BrkTil,5,5,1,5,1,100.0,837.0,GasA,9,Y,4,1001,1001,0.0,0.0,1,0,2,1,7,5,7,0,0,1,1930.0,1,1.0,216.0,5,2,0,0,0,NA,11,2007,WD ,124900,11.73526869611367,77,2054.0
1691,528106040,1-Story 1946 & Newer All Styles,RL,107.0,14450,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,9,5,PConc,9,5,4,1,1,2121.0,2121.0,GasA,9,Y,4,2121,2121,0.0,0.0,2,1,3,1,9,8,7,1,9,5,2007.0,3,3.0,732.0,5,5,2,0,0,NA,5,2007,New,415298,12.936751613811438,1,4974.0
725,902405120,1-1/2 Story Finished All Ages,RM,60.0,5400,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,3,5,BrkTil,5,5,1,1,1,972.0,972.0,GasA,9,Y,4,1044,1480,0.0,0.0,1,0,3,1,5,6,7,0,0,1,1920.0,1,1.0,207.0,3,5,2,0,0,NA,9,2009,ConLI,119000,11.686878772093667,89,2659.0
1787,528435070,1-Story 1946 & Newer All Styles,RL,85.0,10000,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,7,3,1,1,1588.0,1588.0,GasA,9,Y,4,1588,1588,0.0,0.0,2,0,3,1,7,7,7,1,7,5,2006.0,2,3.0,825.0,5,5,2,0,0,NA,12,2007,WD ,227000,12.332705296463539,1,4001.0
1216,534426040,1-Story 1946 & Newer All Styles,RL,72.0,10007,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,7,5,CBlock,5,5,1,5,1,247.0,1053.0,GasA,9,Y,4,1053,1053,1.0,0.0,1,1,3,1,7,5,7,0,0,5,1959.0,2,1.0,312.0,5,5,2,0,3,NA,8,2008,WD ,145500,11.887931365593685,49,2418.0
2654,902206020,1-Story 1945 & Older,RM,52.0,7830,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,5,5,BrkTil,3,5,1,2,1,76.0,492.0,GasA,5,Y,4,492,492,1.0,0.0,1,0,1,1,5,3,7,0,0,1,1921.0,1,1.0,200.0,3,5,0,0,0,NA,6,2006,WD ,61500,11.02679245379461,85,1184.0
2310,526354020,1-Story 1946 & Newer All Styles,RL,90.0,11727,Pave,NA,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,7,CBlock,5,5,2,1,1,1851.0,1851.0,GasA,7,Y,4,1851,1851,0.0,0.0,2,0,3,1,5,8,7,1,5,5,1969.0,3,2.0,506.0,5,5,2,0,0,NA,3,2006,WD ,192100,12.165771348756648,37,4208.0
761,903484110,2 Family Conversion-All Styles And Ages,RM,60.0,10320,Pave,Grvl,3,Bnk,3,Inside,2,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,5,7,CBlock,5,5,1,3,5,160.0,698.0,GasA,9,Y,2,754,1403,1.0,0.0,1,1,3,1,5,7,7,0,0,1,1915.0,1,1.0,308.0,5,5,2,0,0,NA,2,2009,WD ,116000,11.661345470088502,94,2409.0
1884,534276070,Split OR Multi-Level,RL,65.0,10482,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,7,CBlock,5,5,3,6,1,81.0,588.0,GasA,9,Y,4,1138,1138,0.0,1.0,1,0,3,1,5,6,7,0,0,5,1958.0,2,1.0,264.0,5,5,2,0,1,NA,6,2007,WD ,145000,11.884489021402711,49,1990.0
449,528166090,1-Story 1946 & Newer All Styles,RL,110.0,15274,Pave,NA,2,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,9,5,1,6,1,480.0,2452.0,GasA,9,Y,4,2452,2452,2.0,0.0,2,0,3,1,9,10,7,1,7,5,2003.0,3,3.0,886.0,5,5,2,0,3,NA,7,2009,WD ,445000,13.005829561148378,6,5790.0
856,907202050,1-Story 1946 & Newer All Styles,RL,61.0,8800,Pave,NA,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,5,5,CBlock,7,5,2,2,3,364.0,1040.0,GasA,5,Y,4,1040,1040,0.0,0.0,2,0,3,1,7,5,7,0,0,1,1977.0,1,2.0,484.0,5,5,2,0,0,NA,9,2009,WD ,150500,11.921718363171067,32,2564.0
11,527163010,2-Story 1946 & Newer,RL,75.0,10000,Pave,NA,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,5,5,PConc,7,5,1,1,1,763.0,763.0,GasA,7,Y,4,763,1655,0.0,0.0,2,1,3,1,5,7,7,1,5,5,1993.0,3,2.0,440.0,5,5,2,0,0,NA,4,2010,WD ,175900,12.077670930725649,17,2858.0
389,527375180,1-Story 1946 & Newer All Styles,RL,78.0,10140,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,5,5,CBlock,5,5,1,5,1,228.0,1116.0,GasA,9,Y,4,1116,1116,1.0,0.0,2,0,3,1,5,6,7,1,5,5,1974.0,2,2.0,528.0,5,5,2,0,2,NA,4,2009,WD ,167900,12.031123843065632,35,2760.0
2415,528218140,2-Story 1946 & Newer,RL,58.0,14054,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,3,1,1,879.0,879.0,GasA,9,Y,4,879,1863,0.0,0.0,2,1,4,1,7,9,7,1,7,3,2006.0,3,3.0,660.0,5,5,2,0,0,NA,11,2006,New,219210,12.297785453453374,0,3402.0
77,531451280,2-Story 1946 & Newer,RL,70.0,11218,Pave,NA,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,7,5,PConc,7,5,1,1,1,1055.0,1055.0,GasA,9,Y,4,1055,1845,0.0,0.0,2,1,3,1,7,8,7,1,5,5,1992.0,2,2.0,462.0,5,5,2,0,4,Shed,5,2010,WD ,189000,12.14950229404178,18,3362.0
1238,535152200,1-Story 1946 & Newer All Styles,RL,74.0,8856,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5,5,CBlock,5,5,1,5,2,503.0,1176.0,GasA,5,Y,4,1176,1176,1.0,0.0,1,0,3,1,5,6,7,2,7,5,1957.0,2,1.0,292.0,5,5,2,0,0,NA,5,2008,WD ,136500,11.824079893607152,51,2644.0
223,905105200,1-Story 1946 & Newer All Styles,RL,65.0,7800,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,2,4,3,150.0,864.0,GasA,9,Y,4,892,892,1.0,0.0,1,0,3,1,7,5,7,0,0,1,1966.0,1,1.0,416.0,5,5,2,0,0,NA,6,2010,WD ,137900,11.834284063781393,44,2172.0
723,902402150,1-Story 1945 & Older,RM,60.0,7200,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,5,5,BrkTil,5,5,1,5,3,310.0,1022.0,GasW,5,N,4,1022,1022,1.0,0.0,1,0,2,1,5,4,2,0,0,1,1956.0,1,1.0,280.0,5,5,2,0,0,NA,6,2009,WD ,85000,11.350406535472453,99,2324.0
2562,534477030,1-Story 1946 & Newer All Styles,RL,89.0,10680,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5,5,CBlock,5,3,1,2,1,1380.0,2136.0,GasA,5,N,3,2136,2136,0.0,0.0,2,0,4,1,5,7,4,0,0,1,1951.0,1,2.0,528.0,5,5,2,0,3,NA,10,2006,WD ,137900,11.834284063781393,55,4800.0
995,527106140,2-Story 1946 & Newer,RL,59.0,9535,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,4,6,1,75.0,926.0,GasA,9,Y,4,926,1604,0.0,0.0,2,1,3,1,5,7,7,0,0,5,1998.0,3,2.0,472.0,5,5,2,0,0,NA,5,2008,WD ,195500,12.183315658407558,10,3002.0
287,909100110,2-Story 1945 & Older,RL,66.0,6858,Pave,NA,3,Bnk,3,Corner,2,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,PConc,7,5,1,1,1,806.0,806.0,GasA,5,N,2,841,1647,1.0,0.0,1,1,4,1,3,6,7,0,0,1,1920.0,1,1.0,216.0,5,5,2,0,0,NA,5,2010,WD ,128000,11.759785542901755,95,2669.0
